Kód;Elnevezés;Számla típus;Gyűjtő
951;Közös költség befizetés;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
952;Fogyasztás befizetés;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
9521;Hidegvíz befizetés;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
9522;Melegvíz befizetés;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
9523;Csatornadíj befizetés;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
9524;Fűtési díj befizetés;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
9525;Légkondícionáló befizetés;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
9526;Villany befizetés;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
9529;Egyéb fogyasztás befizetés;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
953;Földvásárlási alap befizetés;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
954;Egyéb befizetés;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
955;Rendkivüli befizetés;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
956;Tagbetét befizetés;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
96;Egyéb bevételek;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
966;Támogatások;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
967;Biztosítói kártérítés;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
968;Kártérítések;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
969;Különféle egyéb bevételek;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
97;Pénzügyi műveletek bevételei;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
973;Hitelintézettől kapott kamatok;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
974;Egyéb pénzügyi bevételek;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
98;Rendkívüli bevételek;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
981;Tovább hárított szolgáltatások;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
99;Kerekítési nyereség-veszteség;Bevétel;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
